id	audio	n_frames	tgt_text	src_text
test_ted_1102_4	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_4.wav	292	Les bonobos sont, avec les chimpanzés, vos cousins vivants les plus proches.	bonobos are, together with chimpanzees, your living closest relative.
test_ted_1102_5	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_5.wav	349	Cela veut dire que nous avons tous en commun un même ancêtre, une grand-mère dans notre évolution, qui vivait il y a environ 6 millions d'années.	that means we all share a common ancestor, an evolutionary grandmother, who lived around six million years ago.
test_ted_1102_6	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_6.wav	200	Les chimpanzés sont bien connus pour leur agressivité.	now, chimpanzees are well-known for their aggression.
test_ted_1102_8	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_8.wav	338	Mais malheureusement, nous nous sommes trop concentrés sur cet aspect dans nos théories sur l'évolution humaine.	but unfortunately, we have made too much of an emphasis of this aspect in our narratives of human evolution.
test_ted_1102_9	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_9.wav	160	Mais les bonobos nous montrent le revers de la médaille.	but bonobos show us the other side of the coin.
test_ted_1102_10	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_10.wav	1017	Alors que les singes mâles imposants dominent les chimpanzés, un clan de bonobo est contrôlé par des femelles au pouvoir Ces singes ont vraiment tout compris, car cela les amène à vivre dans une société très tolérante, où les actes mortels de violence n'ont jamais été observés.	while chimpanzees are dominated by big, scary guys, bonobo society is run by empowered females. these guys have really worked something out, since this leads to a highly tolerant society where fatal violence has not been observed yet.
test_ted_1102_11	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_11.wav	219	Mais malheureusement, les bonobos sont les grands singes les moins compris.	but unfortunately, bonobos are the least understood of the great apes.
test_ted_1102_12	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_12.wav	305	Ils vivent au plus profond de la jungle congolaise, et les étudier s'est avéré très difficile.	they live in the depths of the congolese jungle, and it has been very difficult to study them.
test_ted_1102_13	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_13.wav	991	Le Congo est un paradoxe — un pays à la beauté et la biodiversité extraordinaires mais également le cœur du Mal lui-même — l'endroit où un conflit violent, qui fait rage depuis des décennies, a fait presque autant de victimes que la Première Guerre Mondiale.	the congo is a paradox — a land of extraordinary biodiversity and beauty, but also the heart of darkness itself — the scene of a violent conflict that has raged for decades and claimed nearly as many lives as the first world war.
test_ted_1102_14	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_14.wav	268	Et sans surprise, cette destruction met également en péril la survie du bonobo.	not surprisingly, this destruction also endangers bonobo survival.
test_ted_1102_15	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_15.wav	517	Entre le braconnage et la déforestation, nous aurions du mal à remplir un petit stade avec tous les bonobos restant au monde — et nous n'en sommes même pas sûrs.	bushmeat trades and forest loss means we couldn't fill a small stadium with all the bonobos that are left in the world — and we're not even sure of that to be honest.
test_ted_1102_16	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_16.wav	407	Cependant, dans ce pays de violence et de chaos, on peut entendre des rires cachés qui parcourent les arbres.	yet, in this land of violence and chaos, you can hear hidden laughter swaying the trees.
test_ted_1102_17	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_17.wav	721	Qui sont ces cousins ? Nous les appelons les singes "Faites l'amour, pas la guerre", parce qu'ils ont des rapports sexuels fréquents, avec plusieurs partenaires, et même bisexuels. afin de résoudre leurs conflits et les problèmes du clan.	who are these cousins? we know them as the "make love, not war" apes since they have frequent, promiscuous and bisexual sex to manage conflict and solve social issues.
test_ted_1102_18	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_18.wav	467	Bien sûr, je ne veux pas dire que c'est la solution à tous les maux de l'humanité — et il y a bien plus dans la vie d'un bonobo que le Kama Sutra.	now, i'm not saying this is the solution to all of humanity's problems — since there's more to bonobo life than the kama sutra.
test_ted_1102_19	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_19.wav	175	Les bonobos, comme les humains, adorent jouer pendant toute leur vie.	bonobos, like humans, love to play throughout their entire lives.
test_ted_1102_20	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_20.wav	98	Le jeu n'est pas juste enfantin.	play is not just child's games.
test_ted_1102_21	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_21.wav	274	Pour nous comme pour eux, le jeu est un élément fondamental dans la création de liens relationnels et il nourrit la tolérance.	for us and them, play is foundational for bonding relationships and fostering tolerance.
test_ted_1102_22	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_22.wav	196	C'est en jouant que nous apprenons à faire confiance, et là que nous apprenons toutes les règles du jeu.	it's where we learn to trust and where we learn about the rules of the game.
test_ted_1102_23	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_23.wav	674	Jouer augmente la créativité et la résistance, et tout ceci relève de la diversité — la diversité des interactions, diversité des comportements, diversité des connections.	play increases creativity and resilience, and it's all about the generation of diversity — diversity of interactions, diversity of behaviors, diversity of connections.
test_ted_1102_24	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_24.wav	390	Et lorsqu'on regarde un bonobo jouer, on voit en fait les racines de l'évolution du rire humain, de la danse et des rites.	and when you watch bonobo play, you're seeing the very evolutionary roots of human laughter, dance and ritual.
test_ted_1102_25	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_25.wav	138	Le jeu est la colle qui nous tient ensemble.	play is the glue that binds us together.
test_ted_1102_26	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_26.wav	333	Bien sur, je ne sais pas comment vous jouez, mais je veux vous montrer quelques clips uniques venant directement de la jungle.	now, i don't know how you play, but i want to show you a couple of unique clips fresh from the wild.
test_ted_1102_27	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_27.wav	250	Pour commencer, voilà un jeu de ballon, façon bonobo — et je ne parle pas de football.	first, it's a ball game bonobo-style — and i do not mean football.
test_ted_1102_28	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_28.wav	283	Voici ici, une jeune femelle et un male qui s'adonnent à une course poursuite.	so here, we have a young female and a male engaged in a chase game.
test_ted_1102_29	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_29.wav	68	Regardez ce qu'elle fait.	have a look what she's doing.
test_ted_1102_30	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_30.wav	497	Cela pourrait être l'origine de la phrase : "Elle le tient par les couilles." (Rires) Mais je pense qu'il apprécie cela dans ce cas-là.	it might be the evolutionary origin of the phrase, "she's got him by the balls." (laughter) only i think that he's rather loving it here, right?
test_ted_1102_31	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_31.wav	335	Oui. (Rires) Donc les jeux sexuels sont communs chez les bonobos comme chez les humains.	yeah. (laughter) so sex play is common in both bonobos and humans.
test_ted_1102_32	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_32.wav	1064	Et cette vidéo est très intéressante car elle montre — Cette vidéo est très intéressante car elle montre l'inventivité d'inclure des éléments peu communs dans un jeu — comme les testicules — et aussi à quel point jouer demande de la confiance et génère de la confiance — tout en étant en même temps très amusant.	and this video is really interesting because it shows — this video's really interesting because it shows the inventiveness of bringing unusual elements into play — such as testicles — and also how play both requires trust and fosters trust — while at the same time being tremendous fun.
test_ted_1102_33	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_33.wav	776	Mais un jeu change de forme. (Rires) Un jeu change de forme, et il peut en prendre beaucoup ; certaines sont plus silencieuses, d'autres plus imaginatives, ou plus curieuses — où l'on redécouvre peut-être l'émerveillement.	but play's a shapeshifter. (laughter) play's a shapeshifter, and it can take many forms, some of which are more quiet, imaginative, curious — maybe where wonder is discovered anew.
test_ted_1102_34	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_34.wav	255	Et je veux que vous voyiez, voici Fuku, une jeune femelle, et elle joue tranquillement avec l'eau.	and i want you to see, this is fuku, a young female, and she is quietly playing with water.
test_ted_1102_35	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_35.wav	339	Je pense, comme elle, que nous jouons parfois seul, pour explorer les limites de nos mondes intérieurs et extérieurs.	i think, like her, we sometimes play alone, and we explore the boundaries of our inner and our outer worlds.
test_ted_1102_36	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_36.wav	569	Et c'est cette curiosité ludique qui nous pousse à explorer, à interagir et les connections inattendues que nous formons sont le lit de notre créativité.	and it's that playful curiosity that drives us to explore, drives us to interact, and then the unexpected connections we form are the real hotbed for creativity.
test_ted_1102_37	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_37.wav	343	Ce ne sont que de petits aperçus des découvertes que le bonobo nous donne de notre passé et de notre présent.	so these are just small tasters into the insights that bonobo give us to our past and present.
test_ted_1102_38	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_38.wav	560	Mais ils détiennent aussi le secret de notre futur, un futur dans lequel nous devons nous adapter à un monde de plus en plus difficile, à travers une meilleure créativité et une meilleure coopération.	but they also hold a secret for our future, a future where we need to adapt to an increasingly challenging world through greater creativity and greater cooperation.
test_ted_1102_39	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_39.wav	235	Le secret est que jouer est la clé de nos capacités.	the secret is that play is the key to these capacities.
test_ted_1102_40	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_40.wav	164	En d'autres termes, le jeu est notre joker d'adaptation.	in other words, play is our adaptive wildcard.
test_ted_1102_41	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_41.wav	243	Pour que nous nous adaptions avec succès à notre monde qui change, nous devons jouer.	in order to adapt successfully to a changing world, we need to play.
test_ted_1102_42	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_42.wav	161	Mais arriverons-nous à réaliser le meilleur de notre côté ludique ?	but will we make the most of our playfulness?
test_ted_1102_43	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_43.wav	425	Jouer n'est pas frivole ; jouer est essentiel. Pour les bonobos comme pour les humains, la vie n'est pas que violence prédatrice.	play is not frivolous. play's essential. for bonobos and humans alike, life is not just red in tooth and claw.
test_ted_1102_44	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_44.wav	289	Et lorsque parfois jouer semble la chose la moins appropriée, peut-être est-ce justement le moment où jouer est le plus urgent.	in times when it seems least appropriate to play, it might be the times when it is most urgent.
test_ted_1102_45	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_45.wav	673	Et donc, chers amis primates, embrassons ce cadeau de notre évolution et jouons ensemble, et redécouvrons notre créativité, notre communauté, et notre émerveillement.	and so, my fellow primates, let us embrace this gift from evolution and play together, as we rediscover creativity, fellowship and wonder.
test_ted_1102_46	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1102_46.wav	24	Merci.	thank you.
test_ted_1104_0	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_0.wav	800	Je veux maintenant que vous imaginiez un robot portable qui vous donne des capacités surhumaines, ou un autre qui met les utilisateurs de fauteuils roulants debouts et les fait remarcher.	i want you now to imagine a wearable robot that gives you superhuman abilities, or another one that takes wheelchair users up standing and walking again.
test_ted_1104_1	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_1.wav	216	A Berkeley Bionics, nous appelons ces robots des exosquelettes.	we at berkeley bionics call these robots exoskeletons.
test_ted_1104_2	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_2.wav	866	Ils ne sont rien d'autres que quelque chose que vous mettez le matin, et ça vous donnera une force supplémentaire, et ça améliorera votre vitesse, et ça cous aidera, par exemple, à gérer votre équilibre.	these are nothing else than something that you put on in the morning, and it will give you extra strength, and it will further enhance your speed, and it will help you, for instance, to manage your balance.
test_ted_1104_3	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_3.wav	269	C'est en fait la véritable intégration de l'homme et de la machine.	it is actually the true integration of the man and the machine.
test_ted_1104_4	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_4.wav	357	Mais non seulement ça — ça vous intègrera et vous mettra en réseau avec l'univers et d'autres appareils.	but not only that — it will integrate and network you to the universe and other devices out there.
test_ted_1104_5	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_5.wav	106	Il ne s'agit pas d'une idée irréaliste.	this is just not some blue sky thinking.
test_ted_1104_6	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_6.wav	690	Pour vous montrer maintenant ce sur quoi nous travaillons en commençant par parler du soldat américain, qui en moyenne porte environ 45 kilos sur son dos, et on leur demande de porter plus d'équipement.	to show you now what we are working on by starting out talking about the american soldier, that on average does carry about 100 lbs. on their backs, and they are being asked to carry more equipment.
test_ted_1104_7	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_7.wav	510	Evidemment, cela aboutit à des complications majeures — des blessures au dos, pour 30 % d'entre eux — des blessures au dos chroniques.	obviously, this is resulting in some major complications — back injuries, 30 percent of them — chronic back injuries.
test_ted_1104_8	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_8.wav	444	Nous avons donc pensé à examiner ce problème et à créer un exosquelette qui aiderait à le résoudre.	so we thought we would look at this challenge and create an exoskeleton that would help deal with this issue.
test_ted_1104_9	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_9.wav	380	Permettez-moi donc de vous présenter HULC — ou le Porteur de Charge Universel Humain.	so let me now introduce to you hulc — or the human universal load carrier.
test_ted_1104_10	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_10.wav	235	Soldat : Avec l'exosquelette HULC, je peux porter 100 kilos sur divers terrains pendant de nombreuses heures.	soldier: with the hulc exoskeleton, i can carry 200 lbs. over varied terrain for many hours.
test_ted_1104_11	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_11.wav	256	Sa conception flexible permet de s'accroupir complètement, de ramper et de bouger avec une grande agilité.	its flexible design allows for deep squats, crawls and high-agility movements.
test_ted_1104_12	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_12.wav	245	Il capte ce que je veux faire, où je veux aller, et puis il augmente ma force et mon endurance.	it senses what i want to do, where i want to go, and then augments my strength and endurance.
test_ted_1104_13	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_13.wav	365	Eythor Bender : Nous sommes prêts avec notre partenaire industriel à mettre cet appareil sur le marché, ce nouvel exosquelette cette année.	eythor bender: we are ready with our industry partner to introduce this device, this new exoskeleton this year.
test_ted_1104_14	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_14.wav	45	Donc c'est pour de vrai.	so this is for real.
test_ted_1104_15	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_15.wav	396	Maintenant tournons nous vers les utilisateurs de fauteuils roulants, quelque chose qui me passionne particulièrement.	now let's turn our heads towards the wheelchair users, something that i'm particularly passionate about.
test_ted_1104_16	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_16.wav	231	On estime qu'il y a 68 millions de gens en fauteuil roulant dans le monde.	there are 68 million people estimated to be in wheelchairs worldwide.
test_ted_1104_17	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_17.wav	157	C'est environ 1 % de la population.	this is about one percent of the total population.
test_ted_1104_18	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_18.wav	107	Et c'est en fait une estimation conservatrice.	and that's actually a conservative estimate.
test_ted_1104_19	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_19.wav	601	Nous parlons ici, assez souvent, de très jeunes individus avec des blessures à la moëlle épinière, et dans la fleur de l'âge — 20, 30 40 ans — ils heurtent un mur et le fauteuil roulant est la seule option.	we are talking here about, oftentimes, very young individuals with spinal cord injuries, that in the prime of their life — 20s, 30s, 40s — hit a wall and the wheelchair's the only option.
test_ted_1104_20	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_20.wav	186	Mais il s'agit aussi d'une population vieillissante qui est en pleine croissance.	but it is also the aging population that is multiplying in numbers.
test_ted_1104_21	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1104_21.wav	381	Et la seule option, en fait — quant il s'agit d'une attaque ou d'autres complications — c'est le fauteuil roulant.	and the only option, pretty much — when it's stroke or other complications — is the wheelchair.
